nguon,dich,mode,lich,h,model,metric,p25,p50,p75,iqr,n_chuoi,n_loai,n_dong_test
E1,E2,N0,khong,1,ridge,rmse,0.3695469222059831,1.1224232527646474,5.161693190403565,4.792146268197582,302,0,104492
E1,E2,N0,khong,1,ridge,smape,8.031713486674487,15.902933848771848,32.76477257050986,24.73305908383537,302,0,104492
E1,E2,N0,khong,1,ridge,mase,1.0992376412136706,1.3388935520140983,2.168129807558,1.068892166344329,302,0,104492
E1,E2,N0,khong,1,ridge,r2,-0.9422814139060464,-0.1339622787291685,0.615407060767659,1.5576884746737054,302,0,104492
E1,E3,N0,khong,1,ridge,mae,4.0740843848190185,4.325897616609904,4.591939874111306,0.5178554892922875,497,1,171716
E1,E3,N0,khong,1,ridge,rmse,5.408260289991319,5.774804723995231,6.135822534363912,0.7275622443725922,497,1,171716
E1,E3,N0,khong,1,ridge,smape,9.284100777573938,10.780561939368832,12.674244518787347,3.390143741213409,497,1,171716
E1,E3,N0,khong,1,ridge,mase,0.9328787236630918,0.9830899920347472,1.0391702904346536,0.1062915667715618,497,1,171716
E1,E3,N0,khong,1,ridge,r2,0.6338423680557344,0.6780974745286471,0.8477058192202069,0.2138634511644725,497,1,171716
E1,E2,N0,khong,1,ma6,mae,0.1538527043765483,0.4099831406551059,2.672728862739701,2.518876158363153,302,0,104492
E1,E2,N0,khong,1,ma6,rmse,0.2909994948619503,1.0725498450752826,6.942744540006254,6.651745045144304,302,0,104492
E1,E2,N0,khong,1,ma6,smape,5.641191225657653,12.64980019928802,27.62023059027881,21.979039364621155,302,0,104492
E1,E2,N0,khong,1,ma6,mase,0.7833682804904883,1.131888108743642,2.344000779279049,1.5606324987885607,302,0,104492
